price,area,food_beverage_count,education_count,healthcare_count,financial_services_count,transportation_count
3770,150.0,3,0,0,0,2
3770,150.0,2,1,0,0,0
3770,150.0,13,0,1,5,3
3770,150.0,5,0,2,3,0
3770,150.0,14,2,3,6,0
3770,150.0,4,0,1,3,1
3770,150.0,2,0,0,1,0
1440,51.0,0,0,0,0,7
1440,51.0,25,2,1,8,8
1440,51.0,11,8,3,5,1
1440,51.0,40,3,6,2,1
1440,51.0,1,0,0,0,0
1440,51.0,25,1,2,3,1
1440,51.0,0,0,0,0,8
1440,51.0,1,1,1,0,1
1440,51.0,5,1,1,1,2
1440,51.0,150,4,5,14,31
1440,51.0,18,2,2,0,1
1440,51.0,12,0,2,8,3
1440,51.0,106,1,7,18,3
1440,51.0,44,2,4,4,2
1440,51.0,42,3,1,6,3
1440,51.0,6,1,1,1,2
2550,69.0,53,6,5,3,2
2550,69.0,29,8,2,1,1
2550,69.0,9,0,1,4,0
2550,69.0,26,2,3,6,3
2550,69.0,6,0,0,2,0
2550,69.0,1,1,1,1,3
2550,69.0,0,1,0,0,1
2550,69.0,3,0,0,0,0
2550,69.0,4,1,2,1,6
2550,69.0,23,0,2,1,0
2550,69.0,3,2,0,0,1
2550,69.0,3,0,0,0,1
2550,69.0,0,0,0,0,1
2550,69.0,29,4,4,3,1
2550,69.0,2,0,1,0,1
2550,69.0,3,1,0,1,0
2550,69.0,1,0,0,1,1
4550,220.0,1,0,0,0,0
4550,220.0,2,0,0,0,0
4550,220.0,2,1,0,1,0
4550,220.0,13,1,2,7,9
4550,220.0,3,0,0,0,0
4550,220.0,6,0,2,4,0
4550,220.0,3,0,1,1,0
4550,220.0,4,0,0,0,1
4550,220.0,79,2,1,5,3
4550,220.0,15,0,3,0,1
4550,220.0,2,1,0,1,1
4550,220.0,6,0,2,3,5
4550,220.0,12,2,2,0,0
4550,220.0,2,0,0,0,0
4550,220.0,5,0,1,2,0
4550,220.0,1,0,1,0,0
4550,220.0,4,1,0,0,3
4550,220.0,1,0,1,3,6
