price,area,food_beverage_count,education_count,healthcare_count,financial_services_count,transportation_count
2610,38.0,53,1,3,10,29
2610,38.0,53,1,3,10,29
2610,38.0,289,10,22,35,12
2610,38.0,523,36,26,66,26
2610,38.0,211,16,18,41,53
2610,38.0,11,1,0,5,0
2730,121.0,16,5,0,7,3
2730,121.0,192,26,12,18,6
2730,121.0,32,3,1,13,11
2730,121.0,19,4,5,10,24
2730,121.0,11,0,0,2,0
2730,121.0,51,1,2,7,13
2730,121.0,46,9,4,8,27
2730,121.0,27,5,7,9,14
2730,121.0,106,14,9,21,24
2730,121.0,2,0,0,0,0
2730,121.0,24,2,2,12,13
2730,121.0,7,0,0,1,7
2730,121.0,16,9,3,8,10
2730,121.0,44,3,4,11,16
2730,121.0,9,2,3,5,2
2730,121.0,11,0,1,4,5
2730,121.0,10,1,0,4,2
2730,121.0,31,7,1,5,16
2730,121.0,14,4,1,6,12
2730,121.0,112,8,21,20,7
2310,96.0,40,4,7,6,5
2310,96.0,15,1,1,6,2
2310,96.0,8,0,0,1,1
2310,96.0,16,5,1,3,2
2310,96.0,68,10,6,13,13
2310,96.0,19,10,1,4,6
2310,96.0,88,8,12,12,10
2310,96.0,33,4,3,3,11
2310,96.0,180,21,9,12,6
2310,96.0,84,9,8,24,18
2310,96.0,27,3,0,6,7
2310,96.0,11,1,1,7,7
2310,96.0,14,3,0,8,23
2310,96.0,45,2,4,11,18
2310,96.0,113,11,11,19,11
2310,96.0,10,3,0,5,4
2310,96.0,31,12,3,10,2
2310,96.0,16,3,4,4,4
2310,96.0,28,3,2,5,7
2310,96.0,121,8,9,27,44
4690,220.0,14,1,1,10,6
4690,220.0,23,4,4,9,9
4690,220.0,42,1,3,9,15
4690,220.0,10,3,0,1,0
4690,220.0,22,5,11,6,16
4690,220.0,88,25,17,11,14
4690,220.0,122,8,4,13,12
4690,220.0,11,1,1,3,3
4690,220.0,71,5,7,11,14
4690,220.0,43,9,4,7,8
4690,220.0,34,0,7,6,3
4690,220.0,40,3,3,9,25
4690,220.0,7,3,0,4,17
4690,220.0,10,2,1,2,5
4690,220.0,12,2,2,3,2
4690,220.0,71,4,7,10,31
4690,220.0,10,1,1,3,3
